code,product_name,energy-kcal_100g,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,calcium_100g,iron_100g,nutrition-score-fr_100g,categories_en
81312300026,"Green valley organics, low fat yogurt, vanilla",71.0,297.0,1.76,1.18,0.0,0.006,10.0,7.06,0.0,4.12,0.1225,0.049,0.176,0.00021,0.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Low-fat yogurts"
89125120077,Organic white whole grain quinoa,375.0,1569.0,6.25,0.0,0.0,0.0,68.75,6.25,6.2,12.5,0.0,0.0,0.042,0.00375,-5.0,"Plant-based foods and beverages,Plant-based foods,Seeds"
49022836303,"Smile & Save, Sugar Soft Baked Cookies",440.0,1841.0,16.0,8.0,0.0,0.0,72.0,32.0,0.0,4.0,1.2,0.48,0.0,0.00288,24.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
853584002201,100% Whole Grain Bagels,252.53,1057.0,6.06,1.01,0.0,0.0,45.45,3.03,3.0,3.03,1.15,0.46,0.04,0.00073,4.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Special breads,Bagel breads"
85239036730,Coffee cake bites tiny treats,470.58823529412,1969.0,14.705882352941,2.9411764705882,0.0,0.059,76.470588235294,58.823529411765,0.0,5.8823529411765,0.51470588235295,0.20588235294118,0.059,0.00118,19.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
49022886421,Figural Bank Basket With Candy,400.0,1674.0,0.0,0.0,0.0,0.0,93.33,93.33,0.0,0.0,0.0,0.0,0.0,0.0,14.0,"Snacks,Sweet snacks,Confectioneries"
85239715048,1% Low Fat Milk,42.0,176.0,1.04,0.62,0.0,0.004,5.0,5.0,0.0,3.33,0.127,0.0508,0.125,0.0,-1.0,"Dairies,Milks,Skimmed milks"
7203698289,Whipped topping cream,167.0,699.0,0.0,0.0,0.0,0.0,33.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Baking-decorations
78742033501,Deluxe whole cashews,571.0,2389.0,46.43,8.93,0.0,0.0,28.57,3.57,3.6,17.86,0.0,0.0,0.071,0.00643,2.0,Snacks
0033400070113,"Ronzoni, healthy harvest, 100% whole grain lasagna",321.0,1343.0,2.68,0.0,0.0,0.0,69.64,3.57,8.9,16.07,0.0,0.0,0.036,0.00321,-6.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Meals,Pasta dishes,Pastas"
73490125010,Challah,379.0,1586.0,0.0,0.0,0.0,0.0,84.85,0.0,3.0,9.09,0.0,0.0,0.0,0.00164,-4.0,"Snacks,Sweet snacks,Biscuits and cakes,Matzos"
35900275784,Dark Chocolate Fruit & Snack Dip,351.0,1469.0,14.04,8.77,0.0,0.035,54.39,43.86,0.9,1.75,0.35,0.14,0.035,0.00063,22.0,"Condiments,Sauces,Dips,Groceries"
0725439100588,"My essentials, tomato paste",91.0,381.0,0.0,0.0,0.0,0.0,18.18,9.09,3.0,6.06,0.1525,0.061,0.0,0.00218,-5.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Tomatoes and their products,Tomatoes,Tomato pastes"
692752105548,Lightly Sweetened O'Coconut Treat,429.0,1795.0,21.43,21.43,0.0,0.0,57.14,21.43,7.1,7.14,0.4475,0.179,0.0,0.00257,15.0,Snacks
854929005550,Christmas trees gummi,333.0,1393.0,0.0,0.0,0.0,0.0,83.33,61.9,0.0,2.38,0.12,0.048,0.0,0.0,14.0,"Snacks,Sweet snacks,Confectioneries"
49022825260,Ice Cream,215.0,900.0,12.31,7.69,0.0,0.038,24.62,18.46,0.0,3.08,0.1925,0.077,0.123,0.0,13.0,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams"
07078426478,Fajita style tortillas,267.0,1117.0,5.0,0.0,0.0,0.0,46.67,0.0,2.2,8.89,1.3325,0.533,0.111,0.00222,1.0,Mexican-dinner-mixes
0011822583855,Pretzel Trio,450.0,1883.0,15.0,10.0,0.0,0.0,72.5,25.0,2.5,7.5,1.9375,0.775,0.0,0.0045,25.0,Snacks
734829001015,"Pepitas, roasted pumpkin seeds, salted",433.0,1812.0,16.67,3.33,0.0,0.0,43.33,0.0,3.3,26.67,4.9175,1.967,0.0,0.009,15.0,Snacks
41196805468,Progresso Reduced Sodium Hearty Minestrone Soup,44.0,184.0,0.99,0.0,0.0,0.0,8.33,1.59,1.6,1.98,0.475,0.19,0.016,0.00043,-1.0,"Meals,Soups"
71464017699,Green Goodness,52.3077,219.0,0.0,0.0,0.0,0.0,12.6154,11.0769,0.9,0.6154,0.026923,0.0107692,0.018,0.00044,6.0,"Plant-based foods and beverages,Beverages,Plant-based beverages,Smoothies"
29737210032,Gnocchi,211.2676056338,884.0,1.4084507042254,0.2112676056338,0.0,0.032,43.661971830986,1.4084507042254,3.5211267605634,7.0422535211268,0.9330985915493,0.37323943661972,0.057,0.00064,-1.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas"
85239016503,Cotton candy low-fat yogurt pouches,90.0,377.0,1.5,1.0,0.0,0.005,15.0,14.0,0.0,5.0,0.1375,0.055,0.15,0.0,1.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts"
27164322939,"Weyauwega, Horseradish Cheddar Cold Pack Cheese Spread",323.0,1351.0,25.81,14.52,0.0,0.081,12.9,12.9,0.0,16.13,1.5325,0.613,0.484,0.0,17.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
41148473745,Liberte Organic Ecuadorian Mango Whole Milk Yogurt,135.0,565.0,7.1,4.52,0.0,0.029,15.48,13.55,0.0,3.23,0.12,0.048,0.097,0.0,6.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts"
75450134131,"Artisan Baking Stone Bread, Ciabatta Rolls",246.0,1029.0,0.0,0.0,0.0,0.0,52.63,0.0,1.8,8.77,1.4025,0.561,0.0,0.00316,3.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads"
82876002036,Gourmet Carmelized Onion Whipped Mustard Spread & Dip,154.0,644.0,13.46,1.92,0.0,0.0,7.69,0.0,0.0,3.85,1.4425,0.577,0.0,0.0,6.0,"Condiments,Sauces,Dips,Groceries"
691535508019,Nutrition bar,340.0,1423.0,5.0,3.0,0.0,0.0,52.0,28.0,6.0,22.0,0.65,0.26,0.4,0.0036,9.0,Snacks
751217950007,Natural instant chocolate pudding sugar free,208.0,870.0,0.0,0.0,0.0,0.0,75.0,0.0,8.3333333333333,8.3333333333333,5.9375,2.375,0.0,0.00588,7.0,Desserts
78742075006,Original Applesauce,71.0,297.0,0.0,0.0,0.0,0.0,17.46,14.29,1.6,0.0,0.02,0.008,0.0,0.0,1.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Snacks,Desserts,Fruits based foods,Compotes,Apple compotes,Applesauces"
688267070853,"Giant, wavy potato chips",536.0,2243.0,32.14,3.57,0.0,0.0,53.57,3.57,3.6,7.14,1.205,0.482,0.071,0.00129,11.0,Snacks
679147000831,Cheese tortellini & spinach soup,78.0,326.0,1.83,0.46,0.0,0.006,11.67,2.5,1.5,3.38,0.68,0.272,0.033,0.00075,-1.0,"Meals,Soups"
71054000049,Large Limas (Large Butter Beans),333.33333333333,1395.0,1.9607843137255,0.0,0.0,0.0,62.745098039216,7.843137254902,6.9,21.56862745098,0.0,0.0,0.016,0.00239,-10.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Mixed vegetables"
84253269636,"Almond dream, low fat non-dairy yogurt, strawberry",82.0,343.0,1.47,0.0,0.0,0.0,16.47,10.59,1.8,0.59,0.0225,0.009,0.118,0.00021,2.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Low-fat yogurts"
797803001142,Pork & Cabbage Dumpling Flavored with Hot Shrimp Sauce,184.0,769.0,4.08,0.68,0.0,0.017,28.6,2.04,4.08,10.9,1.04,0.415,0.0259,0.00136,-3.0,"Meals,Chinese dumplings"
753519470047,"Harvest bounty, hikers mix",571.0,2389.0,46.43,7.14,0.0,0.0,21.43,10.71,10.7,25.0,0.76,0.304,0.071,0.00129,12.0,Snacks
689544081104,Greek Strained Yogurt With Fruit,113.0,473.0,4.0,3.0,0.0,0.013,12.0,10.67,0.0,7.33,0.075,0.03,0.067,0.0,1.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts"
78742134369,Shrimp ring,57.0,238.0,0.36,0.0,0.0,0.082,4.29,3.57,0.7,8.57,1.25,0.5,0.029,0.00026,0.0,Frozen foods
0858755003810,"Mints green tea, yuzu ginger",56.0,234.0,0.0,0.0,0.0,0.0,27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Snacks,Sweet snacks,Confectioneries"
98487102270,"Pacific coast selections, kettle chips, thai chili",500.0,2092.0,25.0,1.79,0.0,0.0,64.29,3.57,3.6,7.14,0.625,0.25,0.0,0.00129,2.0,Snacks
863513000215,Cracker,511.0,2138.0,26.67,4.44,0.0,0.0,57.78,2.22,2.2,6.67,2.39,0.956,0.044,0.004,18.0,"Snacks,Sweet snacks,Biscuits and cakes"
835107190107,Chicken Breast Nuggets,295.0,1234.0,21.79,8.97,0.0,0.038,12.82,0.0,1.3,14.1,1.89,0.756,0.0,0.00231,18.0,"Meats and their products,Frozen foods,Meat preparations,Meats,Chicken and its products,Poultries,Chicken preparations,Breaded products,Chickens,Cooked poultries,Cooked chicken,Poultry nuggets,Breaded chicken,Chicken nuggets"
11110507761,Lactose free no sugar added deluxe churned chocolate ice cream,171.88,719.0,4.69,3.13,0.0,0.023,26.56,7.81,1.56,6.25,0.2381,0.09524,0.234,0.00112,3.0,"Desserts,Frozen foods,Frozen desserts"
7203697846,Multigrain wheat crackers,452.0,1891.0,19.35,3.23,0.0,0.0,67.74,6.45,9.7,6.45,2.3375,0.935,0.065,0.00348,14.0,"Snacks,Sweet snacks,Biscuits and cakes"
11213025186,Whole Kernel Sweet Corn,27.0,113.0,0.44,0.0,0.0,0.0,5.31,1.77,0.9,0.88,0.31,0.124,0.0,0.00064,1.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Vegetables based foods,Canned plant-based foods,Canned vegetables"
4656702457,"Kettle potato chips, original",536.0,2243.0,32.14,3.57,0.0,0.0,60.71,3.57,3.6,7.14,0.67,0.268,0.0,0.00129,8.0,Snacks
717544301554,Low fat yogurt,88.0,368.0,1.18,0.59,0.0,0.006,15.88,12.35,0.0,4.12,0.125,0.05,0.118,0.0,1.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts"
708971928179,"Lofthouse cookies, swirled frosted sugar cookies",421.0,1761.0,15.79,6.58,0.0,0.026,65.79,42.11,0.0,2.63,0.69,0.276,0.0,0.00189,23.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
0041551070715,"Loleta Cheese, Jalapeno Monterey Jack Cheese",357.0,1494.0,28.57,17.86,0.0,0.107,3.57,0.0,0.0,25.0,1.5175,0.607,0.714,0.0,15.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
03003410584,"100% juice, tangerine",50.0,209.0,0.0,0.0,0.0,0.0,12.5,9.58,0.0,0.42,0.0,0.0,0.0,0.0,14.0,"Plant-based foods and beverages,Beverages,Plant-based beverages"
816678020154,Puff cheddar,500.0,2092.0,28.57,3.57,0.0,0.0,64.29,0.0,3.6,7.14,1.905,0.762,0.0,0.00257,14.0,Snacks
21140028747,Big & Flaky Crescent Rolls Dough,349.0,1460.0,16.28,4.65,0.0,0.0,41.86,9.3,0.0,4.65,2.0925,0.837,0.0,0.00251,19.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pie dough"
75450051063,"Semi-sweet chocolate mini baking chips, semi-sweet chocolate",467.0,1954.0,26.67,16.67,0.0,0.0,66.67,53.33,6.7,6.67,0.0,0.0,0.0,0.00267,20.0,Baking-decorations
03003403061,"Original breakfast sausage roll, original",321.0,1343.0,26.79,10.71,0.0,0.054,0.0,0.0,0.0,19.64,2.0525,0.821,0.0,0.00129,23.0,"Meats and their products,Meats,Prepared meats"
0019646400273,Cherry Slices,366.0,1531.0,0.0,0.0,0.0,0.0,87.8,56.1,0.0,0.0,0.1525,0.061,0.0,0.0,14.0,"Snacks,Sweet snacks,Confectioneries"
0605388987891,"World table, roasted tomato chipotle roja, medium",50.0,209.0,1.67,0.0,0.0,0.0,6.67,3.33,3.3,0.0,1.5825,0.633,0.0,0.0,-1.0,"Condiments,Sauces,Dips,Groceries"
842798102289,Unbleached all purpose flour,333.0,1393.0,0.0,0.0,0.0,0.0,73.33,3.33,0.0,10.0,0.0,0.0,0.02,0.00333,-1.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products"
8809403350437,Pop crunchy brown rice roll,369.0,1544.0,4.55,0.0,0.0,0.0,72.73,27.27,0.0,9.09,0.2275,0.091,0.0,0.0,11.0,Snacks
0888109011215,Golden cake,417.0,1745.0,20.83,13.89,0.0,0.014,56.94,47.22,0.0,4.17,0.555,0.222,0.056,0.0005,27.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
15400014045,Water chestnuts,64.0,268.0,0.0,0.0,0.0,0.0,15.71,2.86,5.7,1.43,0.035,0.014,0.0,0.0,-7.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Vegetables based foods,Canned plant-based foods,Canned vegetables"
609454647757,"Candyrific, m&m's easter egg dispenser",467.0,1954.0,20.0,13.33,0.0,0.033,73.33,60.0,0.0,6.67,0.1675,0.067,0.0,0.0,25.0,"Snacks,Sweet snacks,Confectioneries"
77260061720,"Russell stover, santa cookies, oatmeal raisin",500.0,2092.0,25.0,16.07,0.0,0.0,60.71,46.43,3.6,7.14,0.3575,0.143,0.143,0.00129,24.0,"Snacks,Sweet snacks,Confectioneries"
787692835386,"Coconut chocolate chip baked nutrition cookie, coconut chocolate chip",368.0,1540.0,14.04,7.02,0.0,0.0,57.89,24.56,8.8,14.04,1.0975,0.439,0.035,0.00316,14.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
15400873154,Green chile medium heat enchilada sauce,50.0,209.0,1.67,0.0,0.0,0.0,6.67,1.67,0.0,0.0,1.75,0.7,0.0,0.0006,7.0,"Condiments,Sauces,Groceries"
0032601026110,Organic Broccoli Florets,29.0,121.0,0.0,0.0,0.0,0.0,5.88,1.18,3.5,3.53,0.03,0.012,0.024,0.00042,-10.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Frozen foods,Vegetables,Frozen plant-based foods,Frozen vegetables,Broccoli,Frozen broccolis"
78742232959,Hamburger dill chips,18.0,75.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,2.3225,0.929,0.0,0.0,9.0,Salted-snacks
70253712050,"Sundae vanilla flavored ice cream in a cone with chocolate flavored coating and peanuts, sundae",328.0,1372.0,17.91,10.45,0.0,0.022,37.31,20.9,1.5,5.97,0.28,0.112,0.09,0.00075,18.0,"Desserts,Frozen foods,Frozen desserts"
73410115374,Oroweat specialty crustini sandwich rolls,281.25,1177.0,3.13,0.78,0.0,0.0,51.56,3.12,1.6,7.81,1.6669,0.66676,0.125,0.00297,5.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads"
77890489857,Wegmans Rotini Pasta,364.0,1520.0,1.82,0.0,0.0,0.0,74.5,3.64,3.64,12.7,0.0,0.0,0.0,0.00364,-4.0,"Plant-based foods and beverages,Plant-based foods,Pastas,Dry pastas"
30000576038,Grains & Seeds Oatmeal Variety Pack,418.0,1750.0,16.4,2.73,0.0,0.0,54.5,16.4,10.9,18.2,1.05,0.418,0.109,0.00764,9.0,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals"
0011931000137,Potato chips,571.0,2389.0,39.29,7.14,12.5,0.0,50.0,3.57,3.6,7.14,0.58,0.232,0.0,0.00257,13.0,Snacks
0042272005611,Curried lentil organic soups,94.0,393.0,3.67,0.41,0.0,0.0,12.24,1.63,4.5,3.67,0.695,0.278,0.016,0.00147,-3.0,"Canned foods,Meals,Soups,Canned meals,Canned soups"
07087549,Chocolate creme filled cupcakes,388.0,1623.0,15.0,5.62,0.0,0.038,60.0,48.75,1.2,3.75,0.905,0.362,0.325,0.00125,22.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
41303007976,Four Cheese Blend,393.0,1644.0,32.14,17.86,0.0,0.107,3.57,0.0,0.0,25.0,1.4275,0.571,0.714,0.0,15.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
41168075158,Chewy Caramel Bar,395.0,1653.0,10.47,10.47,0.0,0.0,76.74,46.51,2.3,2.33,0.32,0.128,0.093,0.0,23.0,"Snacks,Sweet snacks,Confectioneries"
814305013180,"Organic sprouted wheat cinnamon bread kissed with raisins, raisin salutation",250.0,1046.0,1.25,0.0,0.0,0.0,52.5,17.5,7.5,10.0,1.0625,0.425,0.005,0.0,0.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads"
75450021875,Beef stew with fresh potatoes and carrots,81.0,339.0,4.24,1.91,0.21,0.013,7.2,1.27,0.4,3.81,1.0475,0.419,0.008,0.00015,4.0,"Meals,Stews"
749668040200,Macadamia Gold Bar,609.0,2548.0,34.78,15.22,0.0,0.022,65.22,39.13,0.0,4.35,0.0,0.0,0.0,0.0047,21.0,"Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats"
737094218638,"The fresh market, pretzel nuggets, chocolate peanut butter",500.0,2092.0,27.5,20.0,0.0,0.0,62.5,42.5,5.0,7.5,0.8125,0.325,0.1,0.0045,23.0,Snacks
808330911368,"Dippin' Dots, Rainbow Ice Cookies",368.0,1540.0,14.04,2.63,0.0,0.061,56.14,42.11,0.0,3.51,0.5925,0.237,0.0,0.00253,17.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
11110828392,"Kroger, purple plums whole in heavy syrup",77.0,322.0,0.0,0.0,0.0,0.0,20.0,14.62,1.5,0.77,0.03,0.012,0.0,0.0,0.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Canned plant-based foods,Fruits based foods,Canned fruits"
30034085780,Original Apple Sauce,67.0,280.0,0.0,0.0,0.0,0.0,16.67,14.44,1.1,0.0,0.0,0.0,0.0,0.0004,-3.0,Snacks
851141006358,Three Pepper Braising Sauce,86.0,360.0,3.91,0.0,0.0,0.043,12.5,5.47,2.3,1.56,1.5825,0.633,0.062,0.00281,7.0,"Condiments,Sauces,Groceries"
42563007829,Chunk light wild tuna tongol with sea salt,101.85185185185,426.0,0.92592592592593,0.0,0.0,0.056,0.92592592592593,0.0,0.0,23.148148148148,0.50925925925925,0.2037037037037,0.0,0.00033,-2.0,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas"
02114001198,House italian dressing,367.0,1536.0,33.33,5.0,0.0,0.017,10.0,6.67,0.0,0.0,2.1675,0.867,0.0,0.0,18.0,"Condiments,Sauces,Groceries"
11110896544,Lentil beans,342.85714285714,1435.0,0.0,0.0,0.0,0.0,62.857142857143,2.8571428571429,11.428571428571,25.714285714286,0.0,0.0,0.0,0.01029,-11.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Mixed vegetables"
78742092201,Chocolate Lover's Cheesecake,394.0,1648.0,26.76,14.08,0.7,0.092,33.8,22.54,1.4,5.63,0.635,0.254,0.056,0.00152,20.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
11150176422,"Roundy's, fettuccine pasta, enriched macaroni product",357.0,1494.0,1.79,0.0,0.0,0.0,73.21,3.57,3.6,12.5,0.0,0.0,0.0,0.00321,-4.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas"
26400895022,Lowfat yogurt,57.0,238.0,0.88,0.66,0.0,0.004,9.25,3.96,1.8,4.41,0.175,0.07,0.154,0.0,-3.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts"
41269605056,"Palmer, pretzel bites bar, milk chocolate",525.0,2197.0,27.5,22.5,0.0,0.0,67.5,55.0,2.5,2.5,0.78,0.312,0.05,0.0027,27.0,Snacks
11110993779,Sliced turkey pepperoni,267.0,1117.0,15.0,5.0,0.0,0.067,0.0,0.0,0.0,30.0,4.4175,1.767,0.0,0.0012,17.0,"Meats and their products,Meats,Prepared meats"
85239132241,Granola,436.0,1824.0,14.55,0.91,0.0,0.016,72.73,27.27,5.5,9.09,0.2725,0.109,0.036,0.00262,7.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products"
03003405903,"Organic pasta sauce, tomato basil",40.0,167.0,0.88,0.0,0.0,0.0,6.19,3.54,1.8,1.77,0.8625,0.345,0.035,0.00096,-1.0,"Condiments,Sauces,Meal sauces,Pasta sauces,Tomato sauces,Tomato sauces with basil,Groceries"
70470147390,"French vanilla latte yogurt mousse, french vanilla latte",142.0,594.0,3.54,2.21,0.0,0.018,22.12,18.58,0.0,4.42,0.145,0.058,0.133,0.0,5.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts"
36800445406,Whole water chestnuts,38.0,159.0,0.0,0.0,0.0,0.0,9.23,0.77,3.1,0.77,0.0,0.0,0.008,0.00023,-5.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Vegetables based foods,Canned plant-based foods,Canned vegetables"
15400850452,Choice petite diced tomatoes,25.0,105.0,0.0,0.0,0.0,0.0,4.1,3.28,0.8,0.82,0.37,0.148,0.016,0.0003,-4.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Tomatoes and their products,Tomatoes"
70784506791,"Tops, cherry sours",341.0,1427.0,0.0,0.0,0.0,0.0,87.8,65.85,0.0,0.0,0.0,0.0,0.0,0.0,14.0,"Snacks,Sweet snacks,Confectioneries"
0099482459239,"365 everyday value, 2% milkfat reduced milk",50.0,209.0,2.08,1.25,0.0,0.008,5.0,5.0,0.0,3.33,0.12,0.048,0.125,0.0,0.0,"Dairies,Milks,Skimmed milks"
79813061027,"Boursin, cheese dip, spinach & artichoke",318.0,1331.0,31.82,18.18,0.0,0.091,4.55,4.55,0.0,4.55,1.42,0.568,0.091,0.0,18.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
41268198122,Peanut Butter,625.0,2615.0,50.0,10.94,0.0,0.0,21.88,9.38,6.2,21.88,1.1725,0.469,0.0,0.00225,1.0,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Fats,Spreads,Nuts and their products,Plant-based spreads,Vegetable fats,Oilseed purees,Legume butters,Nut butters,Peanut butters"
0804879570004,Cultured organic butter,786.0,3289.0,85.71,50.0,0.0,0.214,0.0,0.0,0.0,0.0,0.625,0.25,0.0,0.0,20.0,Fats
816512016848,Pretzels,475.0,1987.0,20.0,15.0,0.0,0.012,72.5,47.5,2.5,5.0,1.25,0.5,0.05,0.0018,28.0,Snacks
41415117433,"Maple walnut premium classic buttery maple ice cream with real english walnut pieces, maple walnut",216.0,904.0,14.71,7.84,0.0,0.044,17.65,13.73,1.0,3.92,0.1225,0.049,0.118,0.0002,11.0,"Desserts,Frozen foods,Frozen desserts"
0898486002089,"White chocolate angel snow organic candy bar, white chocolate",486.0,2033.0,25.71,17.14,0.0,0.0,57.14,37.14,2.9,5.71,0.3225,0.129,0.171,0.00103,22.0,"Snacks,Sweet snacks,Confectioneries"
70038594192,Non fat yogurt,47.0,197.0,0.0,0.0,0.0,0.003,8.24,2.94,0.6,4.12,0.1625,0.065,0.088,0.0,-2.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts"
41497208210,"Weis quality, boil-in-bag rice",352.0,1473.0,0.0,0.0,0.0,0.0,79.63,0.0,0.0,7.41,0.0,0.0,0.037,0.00267,0.0,"Meals,Rice dishes"
36800323131,"Concord grape jelly, concord grape",250.0,1046.0,0.0,0.0,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Spreads,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves"
76277103911,"Companion, Cha'I-Pow-Yu",246.0,1029.0,20.0,3.53,0.0,0.0,1.18,1.18,1.2,15.29,1.5275,0.611,0.012,0.00191,11.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Meat alternatives,Meat analogues,Pie dough,Seitan"
24094070626,"Tubetti No. 62, Enriched Macaroni Product",357.0,1494.0,1.79,0.0,0.0,0.0,73.21,1.79,3.6,12.5,0.0,0.0,0.0,0.00321,-4.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas"
11161028420,Unsweetened Mango Chunks,71.0,297.0,0.0,0.0,0.0,0.0,17.14,15.0,1.4,0.71,0.0,0.0,0.0,0.0,-3.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods"
41458105565,Hershey's chocolate creme pie,366.67,1534.0,21.11,14.44,0.0,0.011,41.11,27.78,1.1,4.44,0.7902,0.31608,0.064,0.00156,22.0,"Desserts,Frozen foods,Frozen desserts"
44000043407,Chocolate sandwich cookies,455.0,1904.0,20.45,4.55,0.0,0.0,72.73,40.91,4.5,4.55,0.965,0.386,0.0,0.00491,18.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
0194283101032,Classic Potato Chips,545.0,2280.0,34.8,3.79,0.0,0.0,56.1,1.52,3.03,4.55,1.4,0.561,0.0152,0.00152,12.0,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps"
717544204862,Vitamin d milk,62.0,259.0,3.33,2.08,0.0,0.015,5.0,5.0,0.0,3.33,0.13,0.052,0.125,0.0,1.0,"Dairies,Milks"
77890905876,Organic Romaine Heart Leaves,12.0,50.0,0.0,0.0,0.0,0.0,2.35,0.0,1.2,1.18,0.015,0.006,0.047,0.00127,-1.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods"
681131381772,Triple Chocolate Brownie,432.0,1810.0,23.0,12.2,0.0,0.0676,51.4,39.2,2.7,5.41,0.507,0.203,0.0541,0.00135,23.0,"Snacks,Desserts,Sweet snacks,Biscuits and cakes,Cakes,Chocolate cakes,Brownies"
41420456855,"Brach's, pumpkin pie almonds",512.0,2142.0,29.27,12.2,0.0,0.0,60.98,56.1,2.4,7.32,0.0925,0.037,0.146,0.0,24.0,Snacks
750526000991,"Inka Crops, Seeds & Nuts, Native Corn",464.0,1941.0,21.43,8.93,0.0,0.0,67.86,0.0,10.7,7.14,0.8025,0.321,0.0,0.00129,11.0,Snacks
44000034160,"Breakfast biscuits, cinnamon",400.0,1674.0,16.0,1.0,0.0,0.0,64.0,18.0,8.0,6.0,0.6,0.24,0.0,0.0036,1.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
